Mon Apr 04 2016 00:18:55 GMT+0300 (GTB Daylight Time),2,525,98744,53364,183
Mon Apr 04 2016 00:19:55 GMT+0300 (GTB Daylight Time),2,524,98746,53238,183
Mon Apr 04 2016 00:20:55 GMT+0300 (GTB Daylight Time),2,522,98748,53005,183
Mon Apr 04 2016 00:21:55 GMT+0300 (GTB Daylight Time),2,524,98750,52918,185
Mon Apr 04 2016 00:22:55 GMT+0300 (GTB Daylight Time),2,519,98752,52935,185
Mon Apr 04 2016 00:23:55 GMT+0300 (GTB Daylight Time),2,524,98754,54441,185
Mon Apr 04 2016 00:24:55 GMT+0300 (GTB Daylight Time),2,524,98756,54528,183
Mon Apr 04 2016 00:25:55 GMT+0300 (GTB Daylight Time),2,519,98758,54063,185
Mon Apr 04 2016 00:26:55 GMT+0300 (GTB Daylight Time),2,519,98760,54296,185
Mon Apr 04 2016 00:27:55 GMT+0300 (GTB Daylight Time),2,524,98762,54083,185
Mon Apr 04 2016 00:28:55 GMT+0300 (GTB Daylight Time),2,524,98764,53829,186
Mon Apr 04 2016 00:29:55 GMT+0300 (GTB Daylight Time),2,523,98766,53886,186
Mon Apr 04 2016 00:30:55 GMT+0300 (GTB Daylight Time),2,522,98768,53946,185
Mon Apr 04 2016 00:31:55 GMT+0300 (GTB Daylight Time),2,524,98770,53970,185
Mon Apr 04 2016 00:32:55 GMT+0300 (GTB Daylight Time),2,523,98772,55135,186
Mon Apr 04 2016 00:33:55 GMT+0300 (GTB Daylight Time),2,519,98774,55111,186
Mon Apr 04 2016 00:34:55 GMT+0300 (GTB Daylight Time),2,523,98776,55021,186
Mon Apr 04 2016 00:35:55 GMT+0300 (GTB Daylight Time),2,517,98778,54900,186
Mon Apr 04 2016 00:36:55 GMT+0300 (GTB Daylight Time),2,523,98780,54978,186
Mon Apr 04 2016 00:37:55 GMT+0300 (GTB Daylight Time),2,522,98782,55010,186
Mon Apr 04 2016 00:38:55 GMT+0300 (GTB Daylight Time),2,523,98784,55018,186
Mon Apr 04 2016 00:39:55 GMT+0300 (GTB Daylight Time),2,521,98786,54767,187
Mon Apr 04 2016 00:40:55 GMT+0300 (GTB Daylight Time),2,523,98788,54685,187
Mon Apr 04 2016 00:41:55 GMT+0300 (GTB Daylight Time),2,523,98790,54738,187
Mon Apr 04 2016 00:42:55 GMT+0300 (GTB Daylight Time),2,521,98792,54867,187
